custom_id,pilot_row_id,category,explanation_id,candidate_index,candidate_rank_by_market_error,num_candidates_for_prompt,is_best_candidate,is_recommended_candidate,is_positive_improvement,schema_valid,market_delta,explanation_delta,posterior,posterior_error_to_market,improvement_vs_persistence,delta_error,direction_match,selected_evidence_count,evidence_weights_count,confidence,has_evidence_irrelevance,selected_with_irrelevance,top_posterior_selected,top_prior_selected,posterior_top_k_selected,prior_top_k_selected,random_candidate_selected,magnitude,class_source_credibility,class_base_rate_calibration,class_resolution_rule,class_causal_chain,class_direct_resolution,class_trend_continuation,class_overreaction_correction,class_underreaction_correction,class_evidence_irrelevance,class_market_microstructure,class_other,magnitude_none,magnitude_small,magnitude_moderate,magnitude_large,dataset,confidence_raw,confidence_out_of_bounds,prior,market_after,abs_market_delta,abs_explanation_delta,market_direction,candidate_direction,market_move_bin,valid_candidate_count_bin,selector,_metric,confidence_z,posterior_z,abs_explanation_delta_z,selected_evidence_count_z,evidence_weights_count_z,selector_score
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_0342__mixed_blind__neutral_forecaster__s00,kalshi_train_0342,Companies,E1,0,1,5,True,True,True,True,0.5709,0.0311999999999999,0.178,0.5397000000000001,0.0311999999999998,0.5397,True,2.0,2.0,0.8,False,False,False,False,True,True,False,moderate,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,train_all_batches,0.8,False,0.1468000000000001,0.7177,0.5709,0.0311999999999999,up,up,large,5,max_abs_update,0.0311999999999999,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_0342__mixed_blind__neutral_forecaster__s00,kalshi_train_0342,Companies,E3,2,3,5,False,False,False,True,0.5709,0.0,0.1468,0.5709,0.0,0.5709,False,1.0,1.0,0.9,True,True,False,False,True,True,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.9,False,0.1468,0.7177,0.5709,0.0,up,flat,large,5,min_abs_update,0.0,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_0342__mixed_blind__neutral_forecaster__s00,kalshi_train_0342,Companies,E1,0,1,5,True,True,True,True,0.5709,0.0311999999999999,0.178,0.5397000000000001,0.0311999999999998,0.5397,True,2.0,2.0,0.8,False,False,False,False,True,True,False,moderate,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,train_all_batches,0.8,False,0.1468000000000001,0.7177,0.5709,0.0311999999999999,up,up,large,5,max_positive_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_0342__mixed_blind__neutral_forecaster__s00,kalshi_train_0342,Companies,E2,1,4,5,False,False,False,True,0.5709,-0.0218,0.125,0.5927,-0.0218,0.5927,False,1.0,1.0,0.7,False,False,False,False,True,True,False,small,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,train_all_batches,0.7,False,0.14679999999999999,0.7177,0.5709,0.0218,up,down,large,5,max_negative_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_0342__mixed_blind__neutral_forecaster__s00,kalshi_train_0342,Companies,E1,0,1,5,True,True,True,True,0.5709,0.0311999999999999,0.178,0.5397000000000001,0.0311999999999998,0.5397,True,2.0,2.0,0.8,False,False,False,False,True,True,False,moderate,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,train_all_batches,0.8,False,0.1468000000000001,0.7177,0.5709,0.0311999999999999,up,up,large,5,max_selected_evidence_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_0342__mixed_blind__neutral_forecaster__s00,kalshi_train_0342,Companies,E1,0,1,5,True,True,True,True,0.5709,0.0311999999999999,0.178,0.5397000000000001,0.0311999999999998,0.5397,True,2.0,2.0,0.8,False,False,False,False,True,True,False,moderate,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,train_all_batches,0.8,False,0.1468000000000001,0.7177,0.5709,0.0311999999999999,up,up,large,5,max_evidence_weights_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_0342__mixed_blind__neutral_forecaster__s00,kalshi_train_0342,Companies,E1,0,1,5,True,True,True,True,0.5709,0.0311999999999999,0.178,0.5397000000000001,0.0311999999999998,0.5397,True,2.0,2.0,0.8,False,False,False,False,True,True,False,moderate,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,train_all_batches,0.8,False,0.1468000000000001,0.7177,0.5709,0.0311999999999999,up,up,large,5,oracle_best_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1568__mixed_blind__neutral_forecaster__s00,kalshi_train_1568,Politics,E2,1,1,4,True,False,False,True,0.5307999999999999,0.0,0.3819,0.5307999999999999,0.0,0.5307999999999999,False,0.0,0.0,0.8,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.8,False,0.3819,0.9127,0.5307999999999999,0.0,up,flat,large,4,first_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1568__mixed_blind__neutral_forecaster__s00,kalshi_train_1568,Politics,E2,1,1,4,True,False,False,True,0.5307999999999999,0.0,0.3819,0.5307999999999999,0.0,0.5307999999999999,False,0.0,0.0,0.8,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.8,False,0.3819,0.9127,0.5307999999999999,0.0,up,flat,large,4,max_confidence,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1568__mixed_blind__neutral_forecaster__s00,kalshi_train_1568,Politics,E2,1,1,4,True,False,False,True,0.5307999999999999,0.0,0.3819,0.5307999999999999,0.0,0.5307999999999999,False,0.0,0.0,0.8,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.8,False,0.3819,0.9127,0.5307999999999999,0.0,up,flat,large,4,max_posterior,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1568__mixed_blind__neutral_forecaster__s00,kalshi_train_1568,Politics,E2,1,1,4,True,False,False,True,0.5307999999999999,0.0,0.3819,0.5307999999999999,0.0,0.5307999999999999,False,0.0,0.0,0.8,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.8,False,0.3819,0.9127,0.5307999999999999,0.0,up,flat,large,4,min_posterior,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1568__mixed_blind__neutral_forecaster__s00,kalshi_train_1568,Politics,E2,1,1,4,True,False,False,True,0.5307999999999999,0.0,0.3819,0.5307999999999999,0.0,0.5307999999999999,False,0.0,0.0,0.8,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.8,False,0.3819,0.9127,0.5307999999999999,0.0,up,flat,large,4,max_abs_update,0.0,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1568__mixed_blind__neutral_forecaster__s00,kalshi_train_1568,Politics,E2,1,1,4,True,False,False,True,0.5307999999999999,0.0,0.3819,0.5307999999999999,0.0,0.5307999999999999,False,0.0,0.0,0.8,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.8,False,0.3819,0.9127,0.5307999999999999,0.0,up,flat,large,4,min_abs_update,0.0,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1568__mixed_blind__neutral_forecaster__s00,kalshi_train_1568,Politics,E2,1,1,4,True,False,False,True,0.5307999999999999,0.0,0.3819,0.5307999999999999,0.0,0.5307999999999999,False,0.0,0.0,0.8,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.8,False,0.3819,0.9127,0.5307999999999999,0.0,up,flat,large,4,max_positive_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1568__mixed_blind__neutral_forecaster__s00,kalshi_train_1568,Politics,E2,1,1,4,True,False,False,True,0.5307999999999999,0.0,0.3819,0.5307999999999999,0.0,0.5307999999999999,False,0.0,0.0,0.8,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.8,False,0.3819,0.9127,0.5307999999999999,0.0,up,flat,large,4,max_negative_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1568__mixed_blind__neutral_forecaster__s00,kalshi_train_1568,Politics,E2,1,1,4,True,False,False,True,0.5307999999999999,0.0,0.3819,0.5307999999999999,0.0,0.5307999999999999,False,0.0,0.0,0.8,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.8,False,0.3819,0.9127,0.5307999999999999,0.0,up,flat,large,4,max_selected_evidence_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1568__mixed_blind__neutral_forecaster__s00,kalshi_train_1568,Politics,E2,1,1,4,True,False,False,True,0.5307999999999999,0.0,0.3819,0.5307999999999999,0.0,0.5307999999999999,False,0.0,0.0,0.8,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.8,False,0.3819,0.9127,0.5307999999999999,0.0,up,flat,large,4,max_evidence_weights_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1568__mixed_blind__neutral_forecaster__s00,kalshi_train_1568,Politics,E2,1,1,4,True,False,False,True,0.5307999999999999,0.0,0.3819,0.5307999999999999,0.0,0.5307999999999999,False,0.0,0.0,0.8,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.8,False,0.3819,0.9127,0.5307999999999999,0.0,up,flat,large,4,oracle_best_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1939__mixed_blind__neutral_forecaster__s00,kalshi_train_1939,Politics,E1,0,3,5,False,True,False,True,0.5284,-0.2362,0.02,0.7646,-0.2361999999999999,0.7646,False,5.0,5.0,0.8,False,False,True,False,True,True,False,large,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,train_all_batches,0.8,False,0.2562,0.7846,0.5284,0.2362,up,down,large,5,gemma_recommended,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1939__mixed_blind__neutral_forecaster__s00,kalshi_train_1939,Politics,E1,0,3,5,False,True,False,True,0.5284,-0.2362,0.02,0.7646,-0.2361999999999999,0.7646,False,5.0,5.0,0.8,False,False,True,False,True,True,False,large,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,train_all_batches,0.8,False,0.2562,0.7846,0.5284,0.2362,up,down,large,5,first_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1939__mixed_blind__neutral_forecaster__s00,kalshi_train_1939,Politics,E3,2,1,5,True,False,False,True,0.5284,0.0,0.2562,0.5284,0.0,0.5284,False,0.0,0.0,0.9,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.9,False,0.2562,0.7846,0.5284,0.0,up,flat,large,5,max_confidence,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1939__mixed_blind__neutral_forecaster__s00,kalshi_train_1939,Politics,E3,2,1,5,True,False,False,True,0.5284,0.0,0.2562,0.5284,0.0,0.5284,False,0.0,0.0,0.9,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.9,False,0.2562,0.7846,0.5284,0.0,up,flat,large,5,max_posterior,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1939__mixed_blind__neutral_forecaster__s00,kalshi_train_1939,Politics,E2,1,5,5,False,False,False,True,0.5284,-0.2461999999999999,0.01,0.7746,-0.2461999999999999,0.7746,False,4.0,4.0,0.75,False,False,False,True,False,True,False,large,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,train_all_batches,0.75,False,0.2561999999999999,0.7845999999999999,0.5284,0.2461999999999999,up,down,large,5,min_posterior,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1939__mixed_blind__neutral_forecaster__s00,kalshi_train_1939,Politics,E2,1,5,5,False,False,False,True,0.5284,-0.2461999999999999,0.01,0.7746,-0.2461999999999999,0.7746,False,4.0,4.0,0.75,False,False,False,True,False,True,False,large,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,train_all_batches,0.75,False,0.2561999999999999,0.7845999999999999,0.5284,0.2461999999999999,up,down,large,5,max_abs_update,0.2461999999999999,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1939__mixed_blind__neutral_forecaster__s00,kalshi_train_1939,Politics,E3,2,1,5,True,False,False,True,0.5284,0.0,0.2562,0.5284,0.0,0.5284,False,0.0,0.0,0.9,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.9,False,0.2562,0.7846,0.5284,0.0,up,flat,large,5,min_abs_update,0.0,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1939__mixed_blind__neutral_forecaster__s00,kalshi_train_1939,Politics,E3,2,1,5,True,False,False,True,0.5284,0.0,0.2562,0.5284,0.0,0.5284,False,0.0,0.0,0.9,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.9,False,0.2562,0.7846,0.5284,0.0,up,flat,large,5,max_positive_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1939__mixed_blind__neutral_forecaster__s00,kalshi_train_1939,Politics,E2,1,5,5,False,False,False,True,0.5284,-0.2461999999999999,0.01,0.7746,-0.2461999999999999,0.7746,False,4.0,4.0,0.75,False,False,False,True,False,True,False,large,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,train_all_batches,0.75,False,0.2561999999999999,0.7845999999999999,0.5284,0.2461999999999999,up,down,large,5,max_negative_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1939__mixed_blind__neutral_forecaster__s00,kalshi_train_1939,Politics,E1,0,3,5,False,True,False,True,0.5284,-0.2362,0.02,0.7646,-0.2361999999999999,0.7646,False,5.0,5.0,0.8,False,False,True,False,True,True,False,large,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,train_all_batches,0.8,False,0.2562,0.7846,0.5284,0.2362,up,down,large,5,max_selected_evidence_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1939__mixed_blind__neutral_forecaster__s00,kalshi_train_1939,Politics,E1,0,3,5,False,True,False,True,0.5284,-0.2362,0.02,0.7646,-0.2361999999999999,0.7646,False,5.0,5.0,0.8,False,False,True,False,True,True,False,large,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,train_all_batches,0.8,False,0.2562,0.7846,0.5284,0.2362,up,down,large,5,max_evidence_weights_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_1939__mixed_blind__neutral_forecaster__s00,kalshi_train_1939,Politics,E3,2,1,5,True,False,False,True,0.5284,0.0,0.2562,0.5284,0.0,0.5284,False,0.0,0.0,0.9,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.9,False,0.2562,0.7846,0.5284,0.0,up,flat,large,5,oracle_best_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_0820__mixed_blind__neutral_forecaster__s00,kalshi_train_0820,Politics,E2,1,4,5,False,True,False,True,-0.4477,0.0364999999999999,0.62,0.4841999999999999,-0.0364999999999999,0.4841999999999999,False,5.0,5.0,0.85,False,False,False,True,True,True,False,moderate,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,train_all_batches,0.85,False,0.5835000000000001,0.13580000000000014,0.4477,0.0364999999999999,down,up,large,5,gemma_recommended,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_0820__mixed_blind__neutral_forecaster__s00,kalshi_train_0820,Politics,E1,0,3,5,False,False,False,True,-0.4477,0.0164999999999999,0.6,0.4641999999999999,-0.0164999999999999,0.4641999999999999,False,5.0,5.0,0.8,False,False,True,False,True,True,False,small,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,train_all_batches,0.8,False,0.5835000000000001,0.13580000000000014,0.4477,0.0164999999999999,down,up,large,5,first_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_0820__mixed_blind__neutral_forecaster__s00,kalshi_train_0820,Politics,E2,1,4,5,False,True,False,True,-0.4477,0.0364999999999999,0.62,0.4841999999999999,-0.0364999999999999,0.4841999999999999,False,5.0,5.0,0.85,False,False,False,True,True,True,False,moderate,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,train_all_batches,0.85,False,0.5835000000000001,0.13580000000000014,0.4477,0.0364999999999999,down,up,large,5,max_confidence,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_0820__mixed_blind__neutral_forecaster__s00,kalshi_train_0820,Politics,E2,1,4,5,False,True,False,True,-0.4477,0.0364999999999999,0.62,0.4841999999999999,-0.0364999999999999,0.4841999999999999,False,5.0,5.0,0.85,False,False,False,True,True,True,False,moderate,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,train_all_batches,0.85,False,0.5835000000000001,0.13580000000000014,0.4477,0.0364999999999999,down,up,large,5,max_posterior,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_0820__mixed_blind__neutral_forecaster__s00,kalshi_train_0820,Politics,E3,2,1,5,True,False,True,True,-0.4477,-0.0035,0.58,0.4441999999999999,0.0035,0.4441999999999999,True,5.0,5.0,0.85,False,False,False,False,True,True,False,small,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,train_all_batches,0.85,False,0.5834999999999999,0.13579999999999992,0.4477,0.0035,down,down,large,5,min_posterior,,,,,,,
gemma4_26b_grounded_nonnull_train_batch001_fullnews_bounded_ensemble5_20260629__kalshi_train_0820__mixed_blind__neutral_forecaster__s00,kalshi_train_0820,Politics,E2,1,4,5,False,True,False,True,-0.4477,0.0364999999999999,0.62,0.4841999999999999,-0.0364999999999999,0.4841999999999999,False,5.0,5.0,0.85,False,False,False,True,True,True,False,moderate,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,train_all_batches,0.85,False,0.5835000000000001,0.13580000000000014,0.4477,0.0364999999999999,down,up,large,5,max_abs_update,0.0364999999999999,,,,,,
